2019-07-22 17:37:16,375	INFO	main	<module>	Line:11	app started
2019-07-22 17:38:39,023	INFO	_internal	_log	Line:88	127.0.0.1 - - [22/Jul/2019 17:38:39] "GET /swaggerui/favicon-32x32.png HTTP/1.1" 200 -
2019-07-22 17:38:39,157	INFO	_internal	_log	Line:88	127.0.0.1 - - [22/Jul/2019 17:38:39] "GET / HTTP/1.1" 200 -
2019-07-22 17:38:39,191	INFO	_internal	_log	Line:88	127.0.0.1 - - [22/Jul/2019 17:38:39] "GET /swagger.json HTTP/1.1" 200 -
2019-07-22 17:38:39,193	INFO	_internal	_log	Line:88	127.0.0.1 - - [22/Jul/2019 17:38:39] "GET /swaggerui/favicon-32x32.png HTTP/1.1" 200 -
2019-07-22 17:38:39,589	INFO	_internal	_log	Line:88	127.0.0.1 - - [22/Jul/2019 17:38:39] "GET / HTTP/1.1" 200 -
2019-07-22 17:38:39,622	INFO	_internal	_log	Line:88	127.0.0.1 - - [22/Jul/2019 17:38:39] "GET /swagger.json HTTP/1.1" 200 -
2019-07-22 17:38:39,623	INFO	_internal	_log	Line:88	127.0.0.1 - - [22/Jul/2019 17:38:39] "GET /swaggerui/favicon-32x32.png HTTP/1.1" 200 -
2019-07-22 17:39:03,689	INFO	_internal	_log	Line:88	127.0.0.1 - - [22/Jul/2019 17:39:03] "GET /class/details/ HTTP/1.1" 200 -
2019-07-22 17:39:16,370	INFO	_internal	_log	Line:88	127.0.0.1 - - [22/Jul/2019 17:39:16] "GET /class/1 HTTP/1.1" 200 -
2019-07-22 17:39:20,829	INFO	_internal	_log	Line:88	127.0.0.1 - - [22/Jul/2019 17:39:20] "GET /class/2 HTTP/1.1" 200 -
2019-07-22 17:40:08,197	INFO	_internal	_log	Line:88	127.0.0.1 - - [22/Jul/2019 17:40:08] "GET /classroom/ HTTP/1.1" 200 -
2019-07-22 17:40:15,720	INFO	_internal	_log	Line:88	127.0.0.1 - - [22/Jul/2019 17:40:15] "GET /teacher/ HTTP/1.1" 200 -
2019-07-22 17:40:25,289	INFO	_internal	_log	Line:88	127.0.0.1 - - [22/Jul/2019 17:40:25] "GET /class/ HTTP/1.1" 200 -
